restaurant_name,original_category,standard_category,item_type,item_name,grammage,description,price_ron,currency,scraped_at
Taverna Sârbului,Bauturi - Sparkling Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Negru de Dragasani-Crama Avincis 0.,75L,sec 1 Add,168.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Sparkling Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Diamond Feteasca Neagra de Averesti-Domeniile Aversti 0.,75L,sec 1 Add,131.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Sparkling Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Trijumf Noir-Aleksandrovic0.,75L,sec 1 Add,291.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Sparkling Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Veuve Clicquot 0.,75L,Brut 1 Add,374.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Sparkling Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Moet&Chandon 0.,75L,Imperial brut 1 Add,328.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Sparkling Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Foss Marai 0.,75L,"Via Prade Valdobbiadene, extra dry 1 Add",149.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Sparkling Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Dom Perignon 0.,75L,Brut 1 Add,1837.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Sparkling Wines,Băuturi Alcoolice & Bere,Vin / Alcool,DAAR 1892 0.,75L,Rhein Extra Imperial brut 1 Add,149.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Sparkling Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Pommery 0.,75L,Pommery Brut Royal 1 Add,451.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Sparkling Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Champagne Castelnau 0.,75L,Castelnau Extra Dry 1 Add,353.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Sparkling Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Purcari 0.,75L,"Cuvee de Purcari Alb, brut 1 Add",166.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Sparkling Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Carastelec 0.,75L,Carassia Blanc de Blanc 1 Add,191.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Sparkling Wines,Băuturi Alcoolice & Bere,Vin / Alcool,Recas 0.,75L,"Muse Stars, brut 1 Add",154.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Miniature Bubbles,Băuturi Alcoolice & Bere,Vin / Alcool,Jidvei 0.,75L,"Mysterium, brut 1 Add",196.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Miniature Bubbles,Băuturi Alcoolice & Bere,Vin / Alcool,Bottega 0.,75L,alc.0.0% 1 Add,196.0,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Miniature Bubbles,Băuturi Alcoolice & Bere,Vin / Alcool,Miniature Bubbles,200ml,Bottega Poeti Petala Moscato Spumante 200ml 1 Add Bottega Poeti Prosecco Brut Rose 200 ml 65.80 lei 1 Add Bottega Poeti Prosecco Brut 200ml 65.80 lei 1 Add,64.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Miniature Bubbles,Băuturi Alcoolice & Bere,Vin / Alcool,Bottega Poeti Petala Moscato Spumante,200ml,1 Add,64.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Miniature Bubbles,Băuturi Alcoolice & Bere,Vin / Alcool,Bottega Poeti Prosecco Brut Rose,200 ml,1 Add,65.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Miniature Bubbles,Băuturi Alcoolice & Bere,Vin / Alcool,Bottega Poeti Prosecco Brut,200ml,1 Add,65.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Miniature Bubbles,Băuturi Alcoolice & Bere,Vin / Alcool,Wild Cherry,150ml,alc 0.0% 1 Add,29.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Miniature Bubbles,Băuturi Alcoolice & Bere,Vin / Alcool,Green Apple,150ml,alc. 0.0% 1 Add,29.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Miniature Bubbles,Băuturi Alcoolice & Bere,Vin / Alcool,Pomegranate Mojito,150ml,alc. 0.0% 1 Add,29.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Miniature Bubbles,Băuturi Alcoolice & Bere,Vin / Alcool,Aperol Spritz,300ml,alc. 0.0% 1 Add,34.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Miniature Bubbles,Băuturi Alcoolice & Bere,Vin / Alcool,Gin Tonic,300ml,alc. 0.0% 1 Add,34.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Miniature Bubbles,Băuturi Alcoolice & Bere,Vin / Alcool,Crodino,175ml,alc 0.0% 1 Add,28.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Cocktails,Băuturi Alcoolice & Bere,Vin / Alcool,Amaretto Sour,100ml,alc 0.0% 1 Add,34.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Cocktails,Băuturi Alcoolice & Bere,Vin / Alcool,Campari Spritz,300ml,alc. 0.0% 1 Add,34.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Cocktails,Băuturi Alcoolice & Bere,Vin / Alcool,Pina Colada,150ml,1 Add,41.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Cocktails,Băuturi Alcoolice & Bere,Vin / Alcool,Cuba Libre,150ml,1 Add,39.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Cocktails,Băuturi Alcoolice & Bere,Vin / Alcool,Esprsso Martini,125ml,1 Add,41.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Cocktails,Băuturi Alcoolice & Bere,Vin / Alcool,Cosmopolitan,100ml,1 Add,41.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Cocktails,Băuturi Alcoolice & Bere,Vin / Alcool,Negroni,90ml,1 Add,41.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Cocktails,Băuturi Alcoolice & Bere,Vin / Alcool,Campari Orange,200ml,1 Add,39.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Cocktails,Băuturi Alcoolice & Bere,Vin / Alcool,Mimosa,150ml,1 Add,39.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Cocktails,Băuturi Alcoolice & Bere,Vin / Alcool,Mojito,150ml,1 Add,39.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Cocktails,Băuturi Alcoolice & Bere,Vin / Alcool,Hugo,300 ml,1 Add,40.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Aperitivo,Băuturi Alcoolice & Bere,Vin / Alcool,Aperitivo Moments,200ml,"Limoncello Spritz, 200ml 1 Add Gin Tonic 300ml 1 Add Amaro Montenegro Tonic, 200ml 1 Add Campari Spritz, 300ml 1 Add Aperol Spritz, 300ml 1 Add Campari Tonic, 300ml 1 Add",41.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Aperitivo,Băuturi Alcoolice & Bere,Vin / Alcool,"Limoncello Spritz,",200ml,1 Add,41.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Aperitivo,Băuturi Alcoolice & Bere,Vin / Alcool,"Amaro Montenegro Tonic,",200ml,1 Add,41.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Aperitivo,Băuturi Alcoolice & Bere,Vin / Alcool,"Campari Spritz,",300ml,1 Add,41.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Aperitivo,Băuturi Alcoolice & Bere,Vin / Alcool,"Aperol Spritz,",300ml,1 Add,41.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Aperitivo,Băuturi Alcoolice & Bere,Vin / Alcool,"Campari Tonic,",300ml,1 Add,41.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Aperitivo,Băuturi Alcoolice & Bere,Vin / Alcool,Gin,40ml,Big Kahuna Pineapple 40ml ( alc. 40.0%) 1 Add Tanqueray Gin 40ml 28.80 lei ( alc. 43.1%) 1 Add Scapegrace Black Gin 40ml 36.80 lei ( alc. 41.6%) 1 Add,34.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Aperitivo,Băuturi Alcoolice & Bere,Vin / Alcool,Big Kahuna Pineapple,40ml,( alc. 40.0%) 1 Add,34.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Aperitivo,Băuturi Alcoolice & Bere,Vin / Alcool,Tanqueray Gin,40ml,( alc. 43.1%) 1 Add,28.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Aperitivo,Băuturi Alcoolice & Bere,Vin / Alcool,Scapegrace Black Gin,40ml,( alc. 41.6%) 1 Add,36.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Gin,Băuturi Alcoolice & Bere,Vin / Alcool,Ginbery`s Ginberryes,40ml,( alc. 37.5%) 1 Add,23.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Gin,Băuturi Alcoolice & Bere,Vin / Alcool,Ginbery`s Rose,40 ml,( alc. 37.5%) 1 Add,23.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Gin,Băuturi Alcoolice & Bere,Vin / Alcool,Wembley Peach,40ml,( alc. 37.5%) 1 Add,21.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Gin,Băuturi Alcoolice & Bere,Vin / Alcool,Tequila,40ml,Don Julio Blanco 40ml ( alc. 38.0%) 1 Add Jose Cuervo Gold 40ml 26.80 lei ( alc. 35.0%) 1 Add Olmeca Gold 40ml 27.80 lei ( alc. 35.0%) 1 Add,50.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Gin,Băuturi Alcoolice & Bere,Vin / Alcool,Don Julio Blanco,40ml,( alc. 38.0%) 1 Add,50.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Gin,Băuturi Alcoolice & Bere,Vin / Alcool,Jose Cuervo Gold,40ml,( alc. 35.0%) 1 Add,26.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Gin,Băuturi Alcoolice & Bere,Vin / Alcool,Olmeca Gold,40ml,( alc. 35.0%) 1 Add,27.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Tequila,Băuturi Alcoolice & Bere,Vin / Alcool,Zacapa Solera,40ml,( alc. 40.0%) 1 Add,53.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Tequila,Băuturi Alcoolice & Bere,Vin / Alcool,Bumbu Xo,40ml,( alc 40.0%) 1 Add,43.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Tequila,Băuturi Alcoolice & Bere,Vin / Alcool,Havana Club 3 Years,40ml,(alc 37.5%) 1 Add,23.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Tequila,Băuturi Alcoolice & Bere,Vin / Alcool,El Galipote Spiced,40ml,( alc. 35.0%) 1 Add,27.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Tequila,Băuturi Alcoolice & Bere,Vin / Alcool,Relicario Superior,40 ml,( alc.40.0%) 1 Add,38.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Tequila,Băuturi Alcoolice & Bere,Vin / Alcool,Angostura Tamboo,40ml,( alc. 40.0%) 1 Add,34.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Rom,Băuturi Alcoolice & Bere,Vin / Alcool,Angostura Reserva,40ml,( alc 37.5%) 1 Add,27.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Rom,Băuturi Alcoolice & Bere,Vin / Alcool,Vodka,40ml,Absolut 40ml ( alc. 40.0%) 1 Add Czechoslovakia 40ml 29.80 lei ( alc. 40.0%) 1 Add,23.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Rom,Băuturi Alcoolice & Bere,Vin / Alcool,Absolut,40ml,( alc. 40.0%) 1 Add,23.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Rom,Băuturi Alcoolice & Bere,Vin / Alcool,Czechoslovakia,40ml,( alc. 40.0%) 1 Add,29.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Vodka,Băuturi Alcoolice & Bere,Vin / Alcool,Grey Goose,40ml,( alc. 40.0%) 1 Add,48.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Vodka,Băuturi Alcoolice & Bere,Vin / Alcool,Chopin Potato,40ml,( alc. 40.0%) 1 Add,48.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Vodka,Băuturi Alcoolice & Bere,Vin / Alcool,Stalinskaya,40ml,( alc. 40.0%) 1 Add,27.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Vodka,Băuturi Alcoolice & Bere,Vin / Alcool,"Jack Daniel's ,",50ml,Bourbon (alc.40.0%) 1 Add,37.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Vodka,Băuturi Alcoolice & Bere,Vin / Alcool,"Bulleit,",50ml,"Bourbon, (alc.40.0%) 1 Add",40.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Vodka,Băuturi Alcoolice & Bere,Vin / Alcool,"Glenfiddich 18 Ani ,",50ml,Single malt (alc.40.0%) 1 Add,75.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Vodka,Băuturi Alcoolice & Bere,Vin / Alcool,"Lagavulin 16 Ani,",50ml,"Single malt, (alc.43.0%) 1 Add",65.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Whiskey,Băuturi Alcoolice & Bere,Vin / Alcool,"Ballantine's ,",50ml,Blended (alc.40.0%) 1 Add,29.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Whiskey,Băuturi Alcoolice & Bere,Vin / Alcool,"Jameson,",50ml,"Irish, (alc.40.0%) 1 Add",32.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Whiskey,Băuturi Alcoolice & Bere,Vin / Alcool,"The Glen Silver's,",50ml,"Blended, (alc.40.0%) 1 Add",27.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Whiskey,Băuturi Alcoolice & Bere,Vin / Alcool,"Carpathian Feteasca Neagra,",50ml,"Single malt, (alc.40.0%) 1 Add",59.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Whiskey,Băuturi Alcoolice & Bere,Vin / Alcool,"Carpathian Cognac,",50ml,"Bourbon, (alc.47.0%) 1 Add",59.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Bitters,Băuturi Alcoolice & Bere,Vin / Alcool,"Chivas Regal 12 Ani,",50ml,"Bourbon, (alc.47.0%) 1 Add",38.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Bitters,Băuturi Alcoolice & Bere,Vin / Alcool,"Johnnie Walker Black Label ,",50ml,Blended (alc.40.0%) 1 Add,38.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Bitters,Băuturi Alcoolice & Bere,Vin / Alcool,Bailey's,50ml,"Lichior de cafea (alc.17.0%), 1 Add",27.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Bitters,Băuturi Alcoolice & Bere,Vin / Alcool,"Royal Conti,",50ml,"Amaretto, (alc.28.0%) 1 Add",23.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Bitters,Băuturi Alcoolice & Bere,Vin / Alcool,"Fratelli Ramazoti Amaro,",50ml,"Lichior digestiv, (alc.35.0%) 1 Add",23.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Bitters,Băuturi Alcoolice & Bere,Vin / Alcool,"Fernet Branca,",50ml,Lichior digestiv (alc.35.0%) 1 Add,29.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Bitters,Băuturi Alcoolice & Bere,Vin / Alcool,"Kahlua ,",50ml,Lichior cafea (alc.16.0%) 1 Add,23.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Bitters,Băuturi Alcoolice & Bere,Vin / Alcool,"Tatratea 62,",50ml,"Tatratea (alc.62.0%), 1 Add",27.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Bitters,Băuturi Alcoolice & Bere,Vin / Alcool,"Tatratea 52,",50ml,"Tatratea (alc.52.0%), 1 Add",26.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Bitters,Băuturi Alcoolice & Bere,Vin / Alcool,"Tatratea 37,",50ml,"Tatratea (alc.37.0%), 1 Add",25.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Bitters,Băuturi Alcoolice & Bere,Vin / Alcool,Campari,50ml,"Campari (alc.25.0%), 1 Add",27.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Bitters,Băuturi Alcoolice & Bere,Vin / Alcool,"Limoncino Bottega ,",50ml,Lichior de lamaie (alc.35.0%) 1 Add,25.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Brandy,Băuturi Alcoolice & Bere,Vin / Alcool,Cinzano,50ml,"Vermut (alc.15.0%), 1 Add",21.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Brandy,Băuturi Alcoolice & Bere,Vin / Alcool,Amaro di Angostura,50ml,"Lichior digestiv (alc.35.0%), 1 Add",27.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Brandy,Băuturi Alcoolice & Bere,Vin / Alcool,"Amerie ,",50ml,Lichior de fructe si citrice (alc.16.0%) 1 Add,35.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Brandy,Băuturi Alcoolice & Bere,Vin / Alcool,Jagermeister,50ml,"Lichior digestiv (alc.35.0%), 1 Add",25.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Brandy,Băuturi Alcoolice & Bere,Vin / Alcool,"Unicum ,",50ml,Lichior digestiv (alc.40.0%) 1 Add,23.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Brandy,Băuturi Alcoolice & Bere,Vin / Alcool,Disaronno,50ml,"Lichior de migdale (alc.28.0%), 1 Add",27.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Brandy,Băuturi Alcoolice & Bere,Vin / Alcool,Brandy&Cognac,50ml,Alexandrion 7* 50ml (alc.40.0%) 1 Add Courvoisier Vsop 50ml 57.80 lei 1 Add Metaxa 7* 50ml 27.80 lei ( alc.40.0%) 1 Add Vinars Brancoveanu XO 50ml 61.80 lei 1 Add,25.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Brandy,Băuturi Alcoolice & Bere,Vin / Alcool,Alexandrion 7*,50ml,(alc.40.0%) 1 Add,25.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Brandy,Băuturi Alcoolice & Bere,Vin / Alcool,Courvoisier Vsop,50ml,1 Add,57.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Brandy,Băuturi Alcoolice & Bere,Vin / Alcool,Metaxa 7*,50ml,( alc.40.0%) 1 Add,27.8,RON,2026-09-04T14:34:05.544Z
Taverna Sârbului,Bauturi - Brandy,Băuturi Alcoolice & Bere,Vin / Alcool,Vinars Brancoveanu XO,50ml,1 Add,61.8,RON,2026-09-04T14:34:05.544Z
